Magnetic Field X [µT],Magnetic Field Y [µT],Magnetic Field Z [µT],Sample time [seg]
-90.149,-107.07001,-179.216,2025-02-16 16:30:48.497
-90.02901,-106.962006,-180.81601,2025-02-16 16:30:48.504
-89.953,-106.103004,-180.634,2025-02-16 16:30:48.511
-89.91,-105.562004,-179.74901,2025-02-16 16:30:48.518
-89.18301,-106.34601,-180.57,2025-02-16 16:30:48.528
-89.467,-107.33301,-180.98601,2025-02-16 16:30:48.536
-89.745,-107.15,-181.358,2025-02-16 16:30:48.544
-89.13901,-106.981,-180.87201,2025-02-16 16:30:48.553
-88.038,-106.759,-179.67201,2025-02-16 16:30:48.560
-88.23701,-107.840004,-179.39001,2025-02-16 16:30:48.568
-89.471,-108.39001,-179.89401,2025-02-16 16:30:48.576
-89.185005,-107.40401,-179.82,2025-02-16 16:30:48.584
-88.594,-107.453,-179.89401,2025-02-16 16:30:48.592
-88.989006,-107.496,-180.60301,2025-02-16 16:30:48.600
-89.074005,-107.40301,-181.414,2025-02-16 16:30:48.608
-89.313,-107.852005,-181.40302,2025-02-16 16:30:48.616
-89.691,-107.678,-181.66602,2025-02-16 16:30:48.625
-88.781006,-107.368004,-180.369,2025-02-16 16:30:48.633
-87.942,-107.69,-177.093,2025-02-16 16:30:48.640
-87.89101,-107.157005,-177.57901,2025-02-16 16:30:48.648
-87.733,-106.73401,-180.56801,2025-02-16 16:30:48.656
-86.77801,-106.116005,-181.688,2025-02-16 16:30:48.663
-86.564,-105.992004,-182.36801,2025-02-16 16:30:48.672
-86.939,-107.826004,-180.68102,2025-02-16 16:30:48.681
-86.172005,-108.066,-180.16,2025-02-16 16:30:48.688
-86.46001,-106.93101,-181.04701,2025-02-16 16:30:48.696
-86.87,-107.077,-180.95001,2025-02-16 16:30:48.703
-87.499,-107.45701,-180.85301,2025-02-16 16:30:48.712
-87.504005,-107.453,-180.05301,2025-02-16 16:30:48.720
-86.84801,-107.809006,-179.30301,2025-02-16 16:30:48.727
-88.158005,-108.04301,-179.14401,2025-02-16 16:30:48.738
-88.441,-106.911,-180.71701,2025-02-16 16:30:48.744
-88.075005,-106.129005,-180.39801,2025-02-16 16:30:48.751
-88.439,-106.797005,-179.466,2025-02-16 16:30:48.760
-88.956,-107.062004,-179.712,2025-02-16 16:30:48.768
-88.329,-106.796005,-181.06001,2025-02-16 16:30:48.776
-87.743004,-106.841,-180.44801,2025-02-16 16:30:48.784
-88.138,-106.65301,-178.197,2025-02-16 16:30:48.791
-88.40401,-106.365005,-178.91801,2025-02-16 16:30:48.799
-88.422005,-106.69601,-180.615,2025-02-16 16:30:48.808
-88.060005,-107.087006,-180.79701,2025-02-16 16:30:48.817
-88.188,-107.535,-182.37901,2025-02-16 16:30:48.825
-88.94501,-107.187004,-182.906,2025-02-16 16:30:48.832
-88.71001,-106.62,-180.867,2025-02-16 16:30:48.839
-89.05701,-107.07201,-179.60301,2025-02-16 16:30:48.847
-89.79,-107.574005,-180.421,2025-02-16 16:30:48.856
-89.62501,-107.04101,-182.84401,2025-02-16 16:30:48.864
-89.898,-106.747,-182.53601,2025-02-16 16:30:48.872
-89.23,-106.99901,-182.24901,2025-02-16 16:30:48.880
-89.176,-106.351006,-181.59901,2025-02-16 16:30:48.889
-89.121,-106.76501,-180.65501,2025-02-16 16:30:48.895
-87.83501,-106.858,-181.71101,2025-02-16 16:30:48.904
-88.73,-106.950005,-182.335,2025-02-16 16:30:48.912
-89.464005,-107.451004,-182.809,2025-02-16 16:30:48.923
-89.631004,-107.036,-181.93001,2025-02-16 16:30:48.928
-89.993004,-106.531006,-180.382,2025-02-16 16:30:48.937
-89.07001,-106.232,-181.14201,2025-02-16 16:30:48.947
-90.064,-106.33401,-181.88501,2025-02-16 16:30:48.951
-89.84901,-107.04101,-179.313,2025-02-16 16:30:48.960
-88.828,-107.79101,-179.20201,2025-02-16 16:30:48.968
-89.369,-106.261,-181.15901,2025-02-16 16:30:48.977
-89.68201,-106.28001,-179.23401,2025-02-16 16:30:48.984
-89.316,-107.73401,-179.466,2025-02-16 16:30:48.991
-89.184006,-107.520004,-181.3,2025-02-16 16:30:49.000
-88.983,-107.50101,-181.51701,2025-02-16 16:30:49.009
-87.797005,-107.48801,-181.09901,2025-02-16 16:30:49.016
-88.66901,-107.253006,-180.826,2025-02-16 16:30:49.023
-88.985,-106.325005,-180.33,2025-02-16 16:30:49.032
-88.36101,-105.94,-179.62701,2025-02-16 16:30:49.040
-89.57001,-106.16501,-179.576,2025-02-16 16:30:49.047
-89.37,-106.145004,-179.565,2025-02-16 16:30:49.055
-89.386,-106.247,-178.531,2025-02-16 16:30:49.064
-89.753006,-105.852005,-177.66301,2025-02-16 16:30:49.073
-88.968,-107.053,-177.998,2025-02-16 16:30:49.080
-89.22,-108.896,-179.733,2025-02-16 16:30:49.087
-89.600006,-107.662,-180.40302,2025-02-16 16:30:49.095
-89.966,-107.383,-181.01501,2025-02-16 16:30:49.104
-89.19501,-107.62601,-181.18001,2025-02-16 16:30:49.112
-88.28001,-106.26,-181.089,2025-02-16 16:30:49.119
-89.313,-105.732,-182.33101,2025-02-16 16:30:49.128
-90.23701,-106.03001,-181.45702,2025-02-16 16:30:49.136
-89.9,-106.51501,-179.348,2025-02-16 16:30:49.144
-90.124,-106.86001,-180.02802,2025-02-16 16:30:49.152
-89.185005,-105.284004,-180.74901,2025-02-16 16:30:49.160
-88.894005,-105.36301,-180.95401,2025-02-16 16:30:49.168
-91.19601,-106.761,-181.246,2025-02-16 16:30:49.178
-91.201004,-106.64101,-178.966,2025-02-16 16:30:49.184
-90.26401,-106.12301,-178.93701,2025-02-16 16:30:49.191
-90.538,-107.003006,-179.35901,2025-02-16 16:30:49.201
-90.592,-107.535,-178.53001,2025-02-16 16:30:49.209
-90.03001,-106.731,-177.742,2025-02-16 16:30:49.216
-90.40201,-106.562004,-178.92001,2025-02-16 16:30:49.224
-91.144005,-105.996,-178.772,2025-02-16 16:30:49.231
-91.54301,-106.037,-178.91,2025-02-16 16:30:49.240
-91.41801,-105.817,-179.83,2025-02-16 16:30:49.249
-90.448006,-106.04001,-179.755,2025-02-16 16:30:49.257
-90.607,-106.69301,-179.61101,2025-02-16 16:30:49.263
-90.28001,-106.340004,-179.38301,2025-02-16 16:30:49.272
-89.643005,-107.02701,-180.21501,2025-02-16 16:30:49.289
-89.18001,-107.408005,-180.50601,2025-02-16 16:30:49.289
-88.928,-106.740005,-179.615,2025-02-16 16:30:49.296
-89.018005,-106.52801,-178.261,2025-02-16 16:30:49.304
-89.01501,-106.53001,-178.718,2025-02-16 16:30:49.312
-89.94,-106.94301,-179.09601,2025-02-16 16:30:49.320
-91.142006,-107.059006,-178.70801,2025-02-16 16:30:49.327
-90.628006,-106.906006,-179.371,2025-02-16 16:30:49.335
-89.546005,-107.01401,-179.753,2025-02-16 16:30:49.345
-88.534004,-106.69601,-178.792,2025-02-16 16:30:49.353
-88.617004,-106.489006,-178.352,2025-02-16 16:30:49.360
-89.87501,-106.19,-178.794,2025-02-16 16:30:49.368
-89.73801,-105.635,-177.10301,2025-02-16 16:30:49.375
-89.225006,-106.54101,-177.13,2025-02-16 16:30:49.384
-88.05501,-106.86001,-178.63701,2025-02-16 16:30:49.392
-87.295006,-106.035,-177.60901,2025-02-16 16:30:49.401
-88.477005,-105.936005,-177.233,2025-02-16 16:30:49.408
-89.173004,-107.06801,-177.20901,2025-02-16 16:30:49.416
-88.490005,-107.216,-177.61401,2025-02-16 16:30:49.424
-87.646,-106.713005,-178.50601,2025-02-16 16:30:49.431
-87.25101,-106.785,-179.276,2025-02-16 16:30:49.442
-87.15,-106.77601,-179.49901,2025-02-16 16:30:49.449
-88.129005,-107.72101,-179.048,2025-02-16 16:30:49.457
-89.58,-108.392006,-178.52802,2025-02-16 16:30:49.465
-89.186005,-107.40301,-179.59201,2025-02-16 16:30:49.472
-87.868004,-105.885,-178.57,2025-02-16 16:30:49.479
-87.371,-105.83401,-178.31201,2025-02-16 16:30:49.488
-87.745,-106.72401,-178.74,2025-02-16 16:30:49.496
-87.879005,-107.16701,-179.408,2025-02-16 16:30:49.504
-88.184006,-107.30701,-180.10501,2025-02-16 16:30:49.513
-89.178,-107.295006,-179.369,2025-02-16 16:30:49.519
-89.158005,-107.081,-179.49501,2025-02-16 16:30:49.528
-88.16901,-106.02901,-179.953,2025-02-16 16:30:49.536
-87.838005,-105.67901,-180.18102,2025-02-16 16:30:49.545
-87.663,-105.87,-179.47202,2025-02-16 16:30:49.552
-87.61301,-106.28001,-177.729,2025-02-16 16:30:49.560
-88.36301,-108.05801,-178.242,2025-02-16 16:30:49.568
-88.240005,-109.01301,-179.89201,2025-02-16 16:30:49.577
-87.91901,-107.594,-179.156,2025-02-16 16:30:49.584
-88.199005,-106.23401,-178.227,2025-02-16 16:30:49.592
-88.200005,-107.17901,-176.225,2025-02-16 16:30:49.599
-88.01501,-107.37701,-176.88802,2025-02-16 16:30:49.609
-88.379005,-106.156006,-179.84401,2025-02-16 16:30:49.615
-88.97,-106.22101,-181.022,2025-02-16 16:30:49.623
-88.61101,-106.60901,-180.746,2025-02-16 16:30:49.632
-87.783005,-106.20901,-180.83202,2025-02-16 16:30:49.641
-87.704,-106.412,-180.47202,2025-02-16 16:30:49.648
-88.371,-107.107,-179.1,2025-02-16 16:30:49.657
-88.512,-107.54301,-178.62502,2025-02-16 16:30:49.663
-88.091,-107.176,-177.591,2025-02-16 16:30:49.671
-88.518005,-106.36301,-176.75201,2025-02-16 16:30:49.680
-88.644005,-106.812004,-178.67801,2025-02-16 16:30:49.688
-88.188,-107.30401,-179.42001,2025-02-16 16:30:49.696
-88.59701,-106.275,-178.47801,2025-02-16 16:30:49.705
-89.289,-106.23501,-178.182,2025-02-16 16:30:49.713
-89.21001,-106.55401,-179.41602,2025-02-16 16:30:49.719
-88.728004,-105.661,-180.23901,2025-02-16 16:30:49.727
-89.114006,-106.54101,-178.83801,2025-02-16 16:30:49.736
-88.548004,-106.799,-178.10101,2025-02-16 16:30:49.746
-87.968,-105.77901,-177.09601,2025-02-16 16:30:49.752
-87.955,-105.675,-177.673,2025-02-16 16:30:49.759
-87.818,-105.350006,-178.942,2025-02-16 16:30:49.767
-88.509,-106.37,-178.12401,2025-02-16 16:30:49.779
-88.824005,-106.618004,-178.815,2025-02-16 16:30:49.785
-89.369,-106.146,-179.67902,2025-02-16 16:30:49.792
-90.12501,-107.920006,-179.39201,2025-02-16 16:30:49.800
-90.022,-106.621,-177.40501,2025-02-16 16:30:49.809
-89.943,-104.589005,-176.72202,2025-02-16 16:30:49.815
-90.328,-104.64101,-178.91602,2025-02-16 16:30:49.824
-91.33301,-104.850006,-179.54001,2025-02-16 16:30:49.832
-91.603004,-105.618004,-179.05301,2025-02-16 16:30:49.842
-91.036,-105.879005,-178.658,2025-02-16 16:30:49.849
-91.456,-106.131004,-178.44101,2025-02-16 16:30:49.856
-90.672005,-105.095,-178.11002,2025-02-16 16:30:49.864
-90.371,-104.951004,-176.84201,2025-02-16 16:30:49.872
-91.049,-105.75201,-175.23601,2025-02-16 16:30:49.879
-91.411,-105.477005,-176.533,2025-02-16 16:30:49.887
-91.40401,-105.59801,-179.042,2025-02-16 16:30:49.895
-91.021,-105.77601,-179.464,2025-02-16 16:30:49.904
-91.378006,-105.274,-178.602,2025-02-16 16:30:49.912
-91.90401,-105.647,-178.95601,2025-02-16 16:30:49.922
-91.366005,-106.229004,-178.429,2025-02-16 16:30:49.928
-90.73701,-105.733,-177.04701,2025-02-16 16:30:49.936
-91.913,-104.58,-178.106,2025-02-16 16:30:49.944
-92.006004,-104.595,-179.141,2025-02-16 16:30:49.951
-90.79,-104.261,-178.854,2025-02-16 16:30:49.959
-91.768005,-104.146,-179.03801,2025-02-16 16:30:49.969
-92.484,-104.316,-177.93001,2025-02-16 16:30:49.977
-91.593,-104.22101,-176.73502,2025-02-16 16:30:49.985
-91.718,-104.55601,-177.40901,2025-02-16 16:30:49.992
-92.172005,-105.242004,-177.854,2025-02-16 16:30:50.000
-92.116005,-105.772,-178.505,2025-02-16 16:30:50.008
-91.232,-105.785,-177.647,2025-02-16 16:30:50.016
-90.328,-105.586006,-177.029,2025-02-16 16:30:50.024
-90.948006,-104.914,-178.71101,2025-02-16 16:30:50.033
-91.061005,-105.144005,-179.733,2025-02-16 16:30:50.040
-90.65301,-104.880005,-178.00801,2025-02-16 16:30:50.047
-90.98701,-105.11201,-175.84201,2025-02-16 16:30:50.056
-90.047005,-104.59601,-176.156,2025-02-16 16:30:50.064
-90.232,-104.628006,-178.339,2025-02-16 16:30:50.072
-90.868004,-106.29401,-179.65201,2025-02-16 16:30:50.079
-90.109,-106.643005,-179.468,2025-02-16 16:30:50.088
-89.146,-106.86001,-178.36401,2025-02-16 16:30:50.095
-89.323006,-106.437004,-175.88501,2025-02-16 16:30:50.103
-90.229004,-105.575005,-176.79501,2025-02-16 16:30:50.112
-90.26401,-106.12301,-178.93701,2025-02-16 16:30:50.121
-89.75001,-105.97,-179.6,2025-02-16 16:30:50.128
-90.024,-106.851006,-180.022,2025-02-16 16:30:50.136
-91.020004,-105.892006,-181.05801,2025-02-16 16:30:50.144
-91.22401,-104.84801,-180.90501,2025-02-16 16:30:50.151
-90.138,-105.788,-178.37701,2025-02-16 16:30:50.160
-88.951004,-105.77601,-178.188,2025-02-16 16:30:50.168
-89.276,-105.186005,-180.64601,2025-02-16 16:30:50.175
-88.838005,-104.717,-180.53201,2025-02-16 16:30:50.183
-88.621,-105.54101,-179.78201,2025-02-16 16:30:50.191
-88.388,-106.26301,-179.95201,2025-02-16 16:30:50.200
-88.04,-106.642006,-177.96301,2025-02-16 16:30:50.209
-88.64101,-105.755005,-179.656,2025-02-16 16:30:50.216
-88.369,-105.104004,-181.85101,2025-02-16 16:30:50.224
-88.394005,-105.198006,-179.559,2025-02-16 16:30:50.232
-88.54301,-104.68301,-179.82901,2025-02-16 16:30:50.240
-88.12,-105.493004,-179.98201,2025-02-16 16:30:50.247
-87.648,-106.712006,-178.27701,2025-02-16 16:30:50.256
-87.698006,-106.187004,-178.54102,2025-02-16 16:30:50.268
-87.232,-105.395004,-178.33,2025-02-16 16:30:50.271
-87.466,-104.788,-179.52501,2025-02-16 16:30:50.281
-87.450005,-104.686005,-180.445,2025-02-16 16:30:50.287
-86.907005,-105.272,-180.718,2025-02-16 16:30:50.301
-86.13901,-105.51301,-180.42601,2025-02-16 16:30:50.304
-85.614006,-106.199005,-179.32101,2025-02-16 16:30:50.312
-86.58401,-107.036,-178.876,2025-02-16 16:30:50.319
-86.393005,-107.12401,-178.97202,2025-02-16 16:30:50.328
-85.805,-106.11101,-179.225,2025-02-16 16:30:50.336
-85.912,-105.170006,-180.089,2025-02-16 16:30:50.345
-86.636,-105.449005,-179.31801,2025-02-16 16:30:50.352
-86.995,-106.005005,-177.59201,2025-02-16 16:30:50.360
-87.47401,-107.017006,-178.81902,2025-02-16 16:30:50.368
-87.378006,-106.059006,-180.12901,2025-02-16 16:30:50.376
-86.54,-105.551,-180.106,2025-02-16 16:30:50.383
-86.485,-105.965004,-179.16301,2025-02-16 16:30:50.391
-86.649,-105.66801,-180.22,2025-02-16 16:30:50.400
-85.886,-106.021,-180.608,2025-02-16 16:30:50.409
-85.339005,-106.495,-179.97202,2025-02-16 16:30:50.416
-85.59701,-106.09801,-180.47,2025-02-16 16:30:50.424
-85.785,-105.897,-179.35101,2025-02-16 16:30:50.432
-85.466,-105.767006,-180.71,2025-02-16 16:30:50.440
-85.034004,-105.409004,-181.27602,2025-02-16 16:30:50.449
-85.881004,-106.025,-181.29301,2025-02-16 16:30:50.456
-85.781006,-106.01501,-181.40201,2025-02-16 16:30:50.464
-85.121,-105.200005,-180.37901,2025-02-16 16:30:50.472
-85.693,-105.051,-181.56902,2025-02-16 16:30:50.482
-86.409004,-105.336006,-181.94,2025-02-16 16:30:50.488
-86.548004,-105.659004,-180.32901,2025-02-16 16:30:50.496
-86.01,-106.241005,-179.802,2025-02-16 16:30:50.504
-84.69701,-106.01,-180.647,2025-02-16 16:30:50.512
-84.165,-105.52601,-179.61201,2025-02-16 16:30:50.521
-84.893005,-105.91701,-179.63501,2025-02-16 16:30:50.527
-86.309006,-106.271,-179.93301,2025-02-16 16:30:50.536
-87.624,-106.50101,-178.97401,2025-02-16 16:30:50.544
-87.005005,-106.343,-180.43102,2025-02-16 16:30:50.553
-86.327,-106.602005,-181.63,2025-02-16 16:30:50.560
-86.283005,-106.062004,-180.97401,2025-02-16 16:30:50.568
-85.086006,-104.882,-181.197,2025-02-16 16:30:50.576
-85.291,-104.898,-180.40901,2025-02-16 16:30:50.583
-86.206,-105.088005,-179.42601,2025-02-16 16:30:50.592
-85.133,-105.30401,-179.91602,2025-02-16 16:30:50.601
-84.21001,-105.005005,-180.67601,2025-02-16 16:30:50.610
-85.094,-104.992004,-181.53401,2025-02-16 16:30:50.617
-86.022,-105.517006,-182.934,2025-02-16 16:30:50.623
-85.96001,-105.937004,-183.01901,2025-02-16 16:30:50.631
-86.06901,-105.939,-181.654,2025-02-16 16:30:50.641
-86.240005,-106.69701,-181.16101,2025-02-16 16:30:50.648
-86.44401,-106.713005,-180.48701,2025-02-16 16:30:50.657
-85.371,-106.92901,-180.977,2025-02-16 16:30:50.664
-84.492004,-107.170006,-182.279,2025-02-16 16:30:50.672
-85.747,-106.757,-181.58401,2025-02-16 16:30:50.679
-85.402,-106.074005,-179.77301,2025-02-16 16:30:50.689
-85.192,-105.83201,-178.40201,2025-02-16 16:30:50.696
-86.783005,-107.05501,-178.88701,2025-02-16 16:30:50.704
-86.503006,-107.356,-180.33801,2025-02-16 16:30:50.712
-86.47301,-107.035,-180.47,2025-02-16 16:30:50.721
-86.369,-106.913,-179.67001,2025-02-16 16:30:50.727
-86.86201,-105.79201,-179.65501,2025-02-16 16:30:50.736
-87.27801,-106.164,-181.60301,2025-02-16 16:30:50.745
-86.463005,-107.04301,-181.955,2025-02-16 16:30:50.753
-86.691,-106.21001,-181.22,2025-02-16 16:30:50.760
-87.093,-107.30801,-180.37901,2025-02-16 16:30:50.768
-87.060005,-106.989006,-180.85301,2025-02-16 16:30:50.778
-86.16801,-105.950005,-181.88802,2025-02-16 16:30:50.784
-85.774,-106.966,-180.42902,2025-02-16 16:30:50.792
-86.457,-107.878006,-179.503,2025-02-16 16:30:50.800
-86.881004,-107.18301,-180.716,2025-02-16 16:30:50.808
-86.62601,-106.633,-181.76201,2025-02-16 16:30:50.815
-86.786,-107.284004,-181.39001,2025-02-16 16:30:50.824
-86.823006,-107.59901,-180.229,2025-02-16 16:30:50.833
-86.425,-107.44301,-178.498,2025-02-16 16:30:50.840
-87.497,-107.227005,-178.12201,2025-02-16 16:30:50.848
-88.16701,-106.976006,-178.294,2025-02-16 16:30:50.856
-87.101006,-107.185005,-177.64201,2025-02-16 16:30:50.863
-86.803,-107.15401,-177.39601,2025-02-16 16:30:50.871
-87.825005,-107.465004,-176.87001,2025-02-16 16:30:50.880
-88.70901,-108.511,-177.20702,2025-02-16 16:30:50.888
-88.539,-107.75101,-177.47101,2025-02-16 16:30:50.896
-89.046005,-106.73501,-176.878,2025-02-16 16:30:50.904
-88.509,-106.37,-178.12401,2025-02-16 16:30:50.912
-88.746,-106.82001,-178.341,2025-02-16 16:30:50.921
-88.837006,-106.838005,-179.718,2025-02-16 16:30:50.928
-87.594,-107.355,-180.065,2025-02-16 16:30:50.936
-87.887,-108.22001,-177.744,2025-02-16 16:30:50.944
-87.867004,-108.006004,-177.75601,2025-02-16 16:30:50.952
-87.576004,-107.024,-178.36801,2025-02-16 16:30:50.959
-88.43301,-106.57101,-177.421,2025-02-16 16:30:50.968
-89.304,-106.338005,-177.376,2025-02-16 16:30:50.977
-88.47201,-107.116005,-178.87701,2025-02-16 16:30:50.983
-88.484,-108.396,-179.48701,2025-02-16 16:30:50.991
-89.18301,-107.175,-177.089,2025-02-16 16:30:51.000
-88.66601,-106.91,-176.843,2025-02-16 16:30:51.009
-87.69701,-108.30701,-177.61201,2025-02-16 16:30:51.015
-87.593,-108.186005,-176.81201,2025-02-16 16:30:51.024
-88.243004,-107.83501,-178.47601,2025-02-16 16:30:51.033
-89.241005,-107.934006,-178.53401,2025-02-16 16:30:51.041
-90.243004,-108.03001,-178.13501,2025-02-16 16:30:51.049
-89.609,-108.714005,-178.51001,2025-02-16 16:30:51.055
-88.73701,-107.773,-177.82501,2025-02-16 16:30:51.063
-89.298004,-107.518005,-179.24901,2025-02-16 16:30:51.073
-89.36101,-108.158005,-178.52802,2025-02-16 16:30:51.080
-88.657005,-107.86201,-176.214,2025-02-16 16:30:51.088
-88.62501,-107.658005,-178.16801,2025-02-16 16:30:51.095
-89.054,-107.074005,-180.061,2025-02-16 16:30:51.103
-88.94601,-108.01601,-179.311,2025-02-16 16:30:51.111
-89.343,-109.118004,-179.27,2025-02-16 16:30:51.120
-89.351006,-108.16601,-179.899,2025-02-16 16:30:51.127
-89.69,-107.564,-180.41501,2025-02-16 16:30:51.136
-90.15301,-107.298004,-181.49,2025-02-16 16:30:51.145
-90.177,-107.508,-180.792,2025-02-16 16:30:51.152
-90.97201,-108.65101,-181.003,2025-02-16 16:30:51.160
-90.828,-108.101006,-180.227,2025-02-16 16:30:51.167
-90.66801,-108.51,-180.192,2025-02-16 16:30:51.180
-90.717,-109.161,-181.52802,2025-02-16 16:30:51.185
-89.615005,-107.76401,-179.483,2025-02-16 16:30:51.192
-90.270004,-107.409004,-180.46101,2025-02-16 16:30:51.201
-91.304,-106.994,-182.84001,2025-02-16 16:30:51.210
-90.453,-108.50201,-182.35101,2025-02-16 16:30:51.216
-90.38901,-108.924,-182.89401,2025-02-16 16:30:51.224
-90.832,-107.269005,-183.136,2025-02-16 16:30:51.232
-91.773,-107.783005,-182.593,2025-02-16 16:30:51.241
-92.74901,-108.731,-182.71301,2025-02-16 16:30:51.248
-91.854004,-107.578,-182.49701,2025-02-16 16:30:51.255
-90.38901,-106.688,-182.34201,2025-02-16 16:30:51.263
-90.428,-107.117004,-182.31902,2025-02-16 16:30:51.272
-91.048004,-107.505005,-183.593,2025-02-16 16:30:51.280
-90.65,-107.464005,-183.341,2025-02-16 16:30:51.287
-90.94401,-107.268005,-181.313,2025-02-16 16:30:51.295
-90.91701,-107.060005,-182.468,2025-02-16 16:30:51.303
-90.97,-106.648,-183.75401,2025-02-16 16:30:51.317
-91.997,-106.954,-182.42902,2025-02-16 16:30:51.319
-92.746,-108.618004,-181.69,2025-02-16 16:30:51.329
-92.506004,-108.285,-183.296,2025-02-16 16:30:51.336
-90.676,-106.61301,-182.82301,2025-02-16 16:30:51.344
-91.298004,-107.94401,-181.867,2025-02-16 16:30:51.351
-91.76501,-108.62,-180.48401,2025-02-16 16:30:51.360
-90.714005,-107.98801,-181.02701,2025-02-16 16:30:51.368
-91.199005,-106.87401,-182.268,2025-02-16 16:30:51.377
-91.064,-106.43201,-181.71501,2025-02-16 16:30:51.384
-91.559006,-106.48501,-182.315,2025-02-16 16:30:51.394
-91.601006,-106.911,-181.83401,2025-02-16 16:30:51.399
-90.98701,-106.633,-181.126,2025-02-16 16:30:51.409
-91.26301,-106.452,-181.72601,2025-02-16 16:30:51.416
-92.281006,-107.941,-182.731,2025-02-16 16:30:51.424
-92.477005,-107.733,-180.468,2025-02-16 16:30:51.432
-91.481,-107.51601,-178.47401,2025-02-16 16:30:51.441
-92.039,-108.20901,-178.468,2025-02-16 16:30:51.447
-92.55801,-108.588005,-179.96501,2025-02-16 16:30:51.456
-91.79301,-108.94201,-180.58101,2025-02-16 16:30:51.463
-91.148,-108.229004,-178.75201,2025-02-16 16:30:51.472
-91.298004,-107.713005,-178.90701,2025-02-16 16:30:51.480
-91.373,-108.574005,-179.31801,2025-02-16 16:30:51.488
-91.818,-108.092,-180.17601,2025-02-16 16:30:51.495
-91.859,-107.574005,-181.811,2025-02-16 16:30:51.504
-91.643005,-108.397,-180.83301,2025-02-16 16:30:51.513
-91.325005,-108.15301,-180.71301,2025-02-16 16:30:51.520
-90.289,-107.62401,-180.45001,2025-02-16 16:30:51.528
-90.588005,-107.65401,-180.58101,2025-02-16 16:30:51.535
-91.84901,-107.352005,-180.451,2025-02-16 16:30:51.543
-91.72301,-108.078,-179.48502,2025-02-16 16:30:51.552
-90.80801,-108.94701,-179.945,2025-02-16 16:30:51.560
-91.37601,-108.687004,-180.341,2025-02-16 16:30:51.568
-92.961006,-107.564,-179.82301,2025-02-16 16:30:51.577
-92.66,-107.536,-180.035,2025-02-16 16:30:51.584
-91.799,-107.993004,-181.66801,2025-02-16 16:30:51.591
-92.616005,-108.171005,-180.337,2025-02-16 16:30:51.604
-92.256004,-107.50001,-180.697,2025-02-16 16:30:51.608
-92.13801,-107.39101,-182.06902,2025-02-16 16:30:51.616
-91.866005,-107.56801,-180.78201,2025-02-16 16:30:51.624
-91.128006,-107.07001,-180.76501,2025-02-16 16:30:51.633
-91.523,-106.99801,-179.994,2025-02-16 16:30:51.641
