Y acceleration m/s^2,-X acceleration m/s^2,Z acceleration m/s^2 Z,Sample time [seg]
8.360553,2.1260512,7.52737,2025-02-16 16:30:54.679
9.883265,2.1643584,12.028469,2025-02-16 16:30:54.680
6.3206925,0.6991069,1.7812861,2025-02-16 16:30:54.683
0.1436521,-1.2449849,-17.621325,2025-02-16 16:30:54.687
2.8060043,-0.89064306,-9.931149,2025-02-16 16:30:54.691
3.9839516,-0.92895025,-5.592855,2025-02-16 16:30:54.697
-2.7581203,-1.5610195,-29.984982,2025-02-16 16:30:54.699
0.5554548,1.3024458,-22.017078,2025-02-16 16:30:54.703
1.3694834,2.9496565,-24.698586,2025-02-16 16:30:54.707
3.2082303,4.0414124,-27.159824,2025-02-16 16:30:54.710
9.088389,3.8307228,-15.112201,2025-02-16 16:30:54.714
6.885724,1.8866309,-24.641125,2025-02-16 16:30:54.719
7.52737,2.0207062,-15.811308,2025-02-16 16:30:54.723
17.918205,5.659893,25.94357,2025-02-16 16:30:54.727
17.24783,6.0142345,37.33997,2025-02-16 16:30:54.731
10.132261,4.367024,27.945122,2025-02-16 16:30:54.735
17.908628,6.885724,65.13187,2025-02-16 16:30:54.740
14.939818,5.3821654,62.8047,2025-02-16 16:30:54.744
4.759673,2.3750482,34.505234,2025-02-16 16:30:54.747
10.793061,1.484405,47.002968,2025-02-16 16:30:54.751
8.130709,-1.3215994,26.221296,2025-02-16 16:30:54.755
4.5681367,-4.309563,-8.590396,2025-02-16 16:30:54.758
8.475474,-3.4763808,-20.149601,2025-02-16 16:30:54.762
12.861651,-0.06703765,-25.924416,2025-02-16 16:30:54.767
16.941372,3.0358477,-7.441179,2025-02-16 16:30:54.771
15.820885,1.6184803,2.7581203,2025-02-16 16:30:54.777
8.619126,-2.0207062,-0.6703765,2025-02-16 16:30:54.779
5.899313,-3.4380736,7.240066,2025-02-16 16:30:54.784
6.339846,-2.1452048,16.903065,2025-02-16 16:30:54.787
1.5993267,-0.63206923,3.5434184,2025-02-16 16:30:54.792
4.5202527,2.9783869,6.2728086,2025-02-16 16:30:54.795
9.097966,3.916914,14.441825,2025-02-16 16:30:54.800
6.742072,2.1068976,-1.1109096,2025-02-16 16:30:54.803
10.1226845,1.541866,2.27928,2025-02-16 16:30:54.807
14.010868,2.5953147,5.8705826,2025-02-16 16:30:54.810
11.530476,2.882619,-8.111555,2025-02-16 16:30:54.815
14.767436,4.7884035,-1.7717092,2025-02-16 16:30:54.820
13.608643,4.865018,-4.0892963,2025-02-16 16:30:54.823
10.869676,3.7924154,-6.0621185,2025-02-16 16:30:54.827
9.940725,2.8443117,-1.7238252,2025-02-16 16:30:54.832
7.469909,2.2505496,-2.1164744,2025-02-16 16:30:54.835
7.019799,2.327164,3.8977604,2025-02-16 16:30:54.839
5.439626,2.6240451,5.5641246,2025-02-16 16:30:54.843
5.0278234,2.930503,7.393295,2025-02-16 16:30:54.848
5.48751,2.9400797,9.299079,2025-02-16 16:30:54.850
6.751649,1.934515,11.568783,2025-02-16 16:30:54.854
7.3166804,-0.91937345,7.335834,2025-02-16 16:30:54.858
9.14585,-3.0454245,5.90889,2025-02-16 16:30:54.864
10.342952,-3.169923,-2.9975405,2025-02-16 16:30:54.867
11.57836,-1.292869,-6.2345014,2025-02-16 16:30:54.872
13.22557,0.06703765,-3.2561142,2025-02-16 16:30:54.875
13.608643,0.45010993,-2.7006595,2025-02-16 16:30:54.879
13.22557,-0.91937345,-2.9592333,2025-02-16 16:30:54.883
11.57836,-1.7525556,-4.232949,2025-02-16 16:30:54.887
12.382812,0.9576807,3.3997664,2025-02-16 16:30:54.891
10.936713,3.8498764,4.405331,2025-02-16 16:30:54.895
8.973468,6.445191,5.2959743,2025-02-16 16:30:54.899
7.642292,6.6846113,10.582372,2025-02-16 16:30:54.903
4.8267107,4.5777135,10.955867,2025-02-16 16:30:54.906
4.0797195,3.0454245,11.501745,2025-02-16 16:30:54.911
5.21936,2.9017725,15.524004,2025-02-16 16:30:54.915
5.9567738,5.267244,14.144943,2025-02-16 16:30:54.919
7.5561004,7.5465236,16.721106,2025-02-16 16:30:54.923
8.446744,7.0581064,18.272547,2025-02-16 16:30:54.928
5.056554,3.1316159,10.91756,2025-02-16 16:30:54.933
3.5242648,-1.1300632,9.107543,2025-02-16 16:30:54.935
3.9456444,-4.3957543,11.405977,2025-02-16 16:30:54.940
-0.22026655,-6.0142345,-5.401319,2025-02-16 16:30:54.942
4.5298295,-3.3327289,-2.3750482,2025-02-16 16:30:54.948
11.329363,-0.19153613,5.305551,2025-02-16 16:30:54.950
14.4130945,0.78529817,-2.1547816,2025-02-16 16:30:54.954
15.8304615,0.32561144,-15.1696615,2025-02-16 16:30:54.959
20.599712,1.8770541,-1.8483237,2025-02-16 16:30:54.963
15.945383,1.2162545,-7.920019,2025-02-16 16:30:54.968
15.71554,2.4133554,-5.851429,2025-02-16 16:30:54.971
16.357185,2.9975405,1.7238252,2025-02-16 16:30:54.976
11.87524,1.733402,-1.3311762,2025-02-16 16:30:54.979
7.833828,0.8331822,-4.462792,2025-02-16 16:30:54.983
8.695741,1.4939818,10.553641,2025-02-16 16:30:54.987
4.721366,1.484405,4.6160207,2025-02-16 16:30:54.991
2.834735,3.3327289,0.8331822,2025-02-16 16:30:54.995
6.742072,7.067683,15.275007,2025-02-16 16:30:54.998
5.085284,8.226477,9.595961,2025-02-16 16:30:55.002
2.0494366,7.632715,0.61291564,2025-02-16 16:30:55.008
7.441179,7.249643,17.199945,2025-02-16 16:30:55.011
3.6104562,4.367024,5.1906295,2025-02-16 16:30:55.016
3.7924154,2.1260512,3.466804,2025-02-16 16:30:55.019
7.575254,2.27928,12.038046,2025-02-16 16:30:55.023
7.28795,1.3599066,6.981492,2025-02-16 16:30:55.027
7.4124484,0.1436521,3.122039,2025-02-16 16:30:55.031
14.355634,0.38307226,20.06341,2025-02-16 16:30:55.035
13.292608,-1.0342951,12.737153,2025-02-16 16:30:55.039
10.582372,-2.5091233,1.388637,2025-02-16 16:30:55.043
13.790602,-1.2545617,9.346964,2025-02-16 16:30:55.047
15.303738,0.0,13.924677,2025-02-16 16:30:55.050
10.879252,-0.7086837,3.715801,2025-02-16 16:30:55.055
8.66701,-1.6759412,2.815581,2025-02-16 16:30:55.059
6.789956,-2.5187001,1.2641385,2025-02-16 16:30:55.064
3.2561142,-3.016694,-6.1004257,2025-02-16 16:30:55.067
5.391742,-1.3120226,2.4899697,2025-02-16 16:30:55.072
7.383718,1.5801731,8.073248,2025-02-16 16:30:55.075
5.48751,2.7389667,-2.5953147,2025-02-16 16:30:55.080
9.232041,5.755661,4.8362875,2025-02-16 16:30:55.083
12.277467,7.967903,10.572795,2025-02-16 16:30:55.086
10.840945,7.6614456,3.9073372,2025-02-16 16:30:55.091
13.484144,6.694188,7.824251,2025-02-16 16:30:55.094
14.5088625,5.161899,9.691729,2025-02-16 16:30:55.098
11.022904,1.733402,-1.1492168,2025-02-16 16:30:55.103
11.731588,0.32561144,4.146757,2025-02-16 16:30:55.107
11.3964,-0.7086837,5.793968,2025-02-16 16:30:55.111
8.762778,-2.3654714,0.51714754,2025-02-16 16:30:55.114
10.457873,-3.7732618,8.101978,2025-02-16 16:30:55.119
11.18571,-4.4915223,11.224017,2025-02-16 16:30:55.122
8.465898,-5.363012,3.7349546,2025-02-16 16:30:55.127
11.329363,-4.4819455,10.697293,2025-02-16 16:30:55.131
9.77792,-4.3957543,4.0797195,2025-02-16 16:30:55.135
10.342952,-4.367024,1.436521,2025-02-16 16:30:55.139
11.951855,-3.7349546,4.0414124,2025-02-16 16:30:55.143
11.492168,-2.5187001,2.834735,2025-02-16 16:30:55.146
10.28549,-1.5801731,1.3215994,2025-02-16 16:30:55.151
9.165004,0.095768064,3.3039982,2025-02-16 16:30:55.155
9.050082,1.541866,5.0661306,2025-02-16 16:30:55.160
8.255207,2.528277,3.821146,2025-02-16 16:30:55.163
9.576807,3.7732618,5.985504,2025-02-16 16:30:55.167
9.32781,4.10845,4.309563,2025-02-16 16:30:55.171
7.2687964,3.5338416,-2.030283,2025-02-16 16:30:55.175
9.059659,3.8402996,3.6008794,2025-02-16 16:30:55.179
9.251195,3.572149,4.6160207,2025-02-16 16:30:55.183
9.825804,2.6719291,4.855441,2025-02-16 16:30:55.187
9.222465,1.091756,0.5554548,2025-02-16 16:30:55.190
9.988609,0.038307227,3.3327289,2025-02-16 16:30:55.194
11.951855,-0.2777274,7.881712,2025-02-16 16:30:55.199
8.858546,-0.8523358,-0.5746084,2025-02-16 16:30:55.203
10.572795,0.6607997,5.535394,2025-02-16 16:30:55.213
11.664551,1.5035586,9.816227,2025-02-16 16:30:55.214
9.011775,0.60333884,3.122039,2025-02-16 16:30:55.215
9.279925,-0.25857377,6.8282633,2025-02-16 16:30:55.219
8.743625,-0.91937345,11.501745,2025-02-16 16:30:55.223
6.789956,-1.3503298,8.437167,2025-02-16 16:30:55.227
5.6886234,-1.2737153,3.9935284,2025-02-16 16:30:55.231
6.6846113,-1.0342951,5.8801594,2025-02-16 16:30:55.234
8.494628,0.038307227,6.2728086,2025-02-16 16:30:55.239
9.471462,-0.10534488,4.3957543,2025-02-16 16:30:55.243
10.419566,-0.36391866,1.982399,2025-02-16 16:30:55.247
13.024457,-0.18195933,3.1986535,2025-02-16 16:30:55.252
11.702858,-0.41180268,-2.528277,2025-02-16 16:30:55.255
9.615114,-1.1971009,-6.5984197,2025-02-16 16:30:55.259
9.586384,-0.39264908,0.047884032,2025-02-16 16:30:55.263
9.030929,0.1436521,3.7541082,2025-02-16 16:30:55.266
5.2002063,-0.89064306,-1.9057846,2025-02-16 16:30:55.273
7.1347213,-0.23942018,5.631162,2025-02-16 16:30:55.275
7.489063,0.9768343,8.504205,2025-02-16 16:30:55.278
5.142745,2.2888567,-1.9632454,2025-02-16 16:30:55.282
8.025364,4.4819455,2.9975405,2025-02-16 16:30:55.287
9.433155,4.6830587,4.4244847,2025-02-16 16:30:55.291
7.929596,3.0071173,-2.4133554,2025-02-16 16:30:55.295
12.880805,3.6774938,5.66947,2025-02-16 16:30:55.299
12.612655,4.510676,6.742072,2025-02-16 16:30:55.303
9.701305,4.414908,-2.920926,2025-02-16 16:30:55.307
14.767436,4.7788267,10.390836,2025-02-16 16:30:55.311
15.093047,2.4708161,14.662091,2025-02-16 16:30:55.315
7.9008656,-1.3311762,-2.8634653,2025-02-16 16:30:55.319
12.191275,0.0,7.929596,2025-02-16 16:30:55.323
11.760319,1.4748282,16.22311,2025-02-16 16:30:55.327
5.401319,0.49799395,-1.4077905,2025-02-16 16:30:55.331
6.5218053,0.48841715,6.129156,2025-02-16 16:30:55.334
9.682152,0.4213795,17.803284,2025-02-16 16:30:55.339
4.5202527,-0.92895025,2.384625,2025-02-16 16:30:55.343
9.433155,1.0630256,7.536947,2025-02-16 16:30:55.347
8.523358,2.719813,4.8267107,2025-02-16 16:30:55.351
8.513782,3.5051112,-0.9768343,2025-02-16 16:30:55.354
12.689269,4.644751,5.631162,2025-02-16 16:30:55.360
11.702858,4.3861775,-1.043872,2025-02-16 16:30:55.363
10.515334,3.86903,-6.6750345,2025-02-16 16:30:55.367
13.685257,3.1411927,3.2465374,2025-02-16 16:30:55.371
12.200851,1.541866,3.2369606,2025-02-16 16:30:55.376
11.616667,0.46926352,4.55856,2025-02-16 16:30:55.378
9.682152,0.79487497,3.4859576,2025-02-16 16:30:55.383
12.344504,2.815581,12.976573,2025-02-16 16:30:55.386
10.955867,2.7102363,13.378799,2025-02-16 16:30:55.391
10.965444,0.31603462,12.727576,2025-02-16 16:30:55.394
8.580819,-2.3654714,8.590396,2025-02-16 16:30:55.400
5.746084,-3.9456444,-1.3024458,2025-02-16 16:30:55.403
7.8050976,-3.0262709,1.5610195,2025-02-16 16:30:55.408
9.892841,-0.39264908,7.0006456,2025-02-16 16:30:55.411
11.195287,1.436521,4.2904096,2025-02-16 16:30:55.415
9.730036,1.2066777,-2.72939,2025-02-16 16:30:55.419
8.408437,0.7661445,-10.907983,2025-02-16 16:30:55.423
8.647857,1.7238252,-9.595961,2025-02-16 16:30:55.426
9.940725,3.0454245,-2.8443117,2025-02-16 16:30:55.431
5.995081,3.8977604,-14.116213,2025-02-16 16:30:55.435
8.590396,6.6654577,-5.085284,2025-02-16 16:30:55.440
11.291056,6.349423,6.703765,2025-02-16 16:30:55.444
6.0142345,2.1547816,-5.6120086,2025-02-16 16:30:55.447
7.642292,0.2873042,1.388637,2025-02-16 16:30:55.451
9.509769,0.6799533,7.9966335,2025-02-16 16:30:55.455
7.192182,0.842759,1.0055647,2025-02-16 16:30:55.459
6.8186865,0.92895025,1.6472107,2025-02-16 16:30:55.463
8.504205,0.2873042,8.101978,2025-02-16 16:30:55.467
10.218452,-0.25857377,17.085024,2025-02-16 16:30:55.471
10.898406,0.45968673,16.654066,2025-02-16 16:30:55.475
11.348516,2.8538885,16.941372,2025-02-16 16:30:55.479
13.072341,4.759673,18.50239,2025-02-16 16:30:55.482
9.931149,3.6296098,8.772355,2025-02-16 16:30:55.487
10.831368,0.49799395,7.2783732,2025-02-16 16:30:55.491
7.192182,-1.9249382,-6.0621185,2025-02-16 16:30:55.497
10.371682,-1.6089035,1.2354081,2025-02-16 16:30:55.499
9.768343,-0.8619126,-0.36391866,2025-02-16 16:30:55.503
9.299079,0.7374141,1.2449849,2025-02-16 16:30:55.507
12.248735,1.982399,13.292608,2025-02-16 16:30:55.512
6.7612257,0.047884032,6.4068837,2025-02-16 16:30:55.515
6.588843,-0.8810662,5.765238,2025-02-16 16:30:55.519
7.632715,1.3024458,7.7093296,2025-02-16 16:30:55.523
6.253655,3.5625722,-2.777274,2025-02-16 16:30:55.527
8.532935,6.3589997,-0.019153614,2025-02-16 16:30:55.530
10.170568,7.297527,3.7445314,2025-02-16 16:30:55.535
6.042965,4.9416323,-7.0485296,2025-02-16 16:30:55.539
9.203311,4.7405195,5.7269306,2025-02-16 16:30:55.543
4.2425256,3.2944214,-5.209783,2025-02-16 16:30:55.548
6.3589997,3.8977604,3.41892,2025-02-16 16:30:55.551
10.04607,4.999093,14.824897,2025-02-16 16:30:55.555
4.5872903,2.3558946,-2.0590134,2025-02-16 16:30:55.559
7.603985,1.340753,7.393295,2025-02-16 16:30:55.563
12.603078,0.2777274,21.538239,2025-02-16 16:30:55.567
3.763685,-2.0111294,-4.9895163,2025-02-16 16:30:55.571
7.5561004,0.25857377,-0.11492168,2025-02-16 16:30:55.575
13.455414,3.0454245,15.801731,2025-02-16 16:30:55.578
10.314221,2.4420857,0.32561144,2025-02-16 16:30:55.583
8.724471,0.2777274,-6.5601125,2025-02-16 16:30:55.587
16.175226,0.92895025,19.709068,2025-02-16 16:30:55.591
10.390836,0.35434186,6.540959,2025-02-16 16:30:55.595
9.021352,1.6567876,6.8761473,2025-02-16 16:30:55.600
10.879252,3.620033,14.269443,2025-02-16 16:30:55.603
6.7229185,2.96881,4.060566,2025-02-16 16:30:55.610
3.7732618,1.4939818,-4.0892963,2025-02-16 16:30:55.611
8.293514,1.1204864,10.007763,2025-02-16 16:30:55.614
3.466804,-0.17238252,-4.8841715,2025-02-16 16:30:55.618
4.223372,0.80445176,-4.10845,2025-02-16 16:30:55.623
12.076353,3.4476504,20.398598,2025-02-16 16:30:55.627
7.699753,2.4995465,1.0247183,2025-02-16 16:30:55.632
3.3327289,1.0342951,-13.359646,2025-02-16 16:30:55.635
15.418659,2.6623523,19.6133,2025-02-16 16:30:55.640
9.643845,0.60333884,0.46926352,2025-02-16 16:30:55.645
8.360553,-1.3311762,-6.0525417,2025-02-16 16:30:55.648
12.98615,-1.5227122,5.889736,2025-02-16 16:30:55.651
8.331821,-3.6583402,-4.9224787,2025-02-16 16:30:55.655
8.101978,-3.3614593,-4.9799395,2025-02-16 16:30:55.659
12.210428,-0.31603462,10.46745,2025-02-16 16:30:55.662
8.0445175,0.90021986,-2.633622,2025-02-16 16:30:55.666
8.868123,2.2505496,1.9153614,2025-02-16 16:30:55.671
12.670115,4.185065,13.579912,2025-02-16 16:30:55.675
9.193734,3.9360676,2.585738,2025-02-16 16:30:55.679
7.6135616,4.060566,-2.3080103,2025-02-16 16:30:55.683
12.306197,7.1155677,10.601525,2025-02-16 16:30:55.688
10.879252,7.0581064,6.751649,2025-02-16 16:30:55.691
7.067683,4.4819455,-3.1124623,2025-02-16 16:30:55.695
7.881712,1.8483237,3.821146,2025-02-16 16:30:55.700
6.9144545,-0.38307226,3.8498764,2025-02-16 16:30:55.703
5.93762,-0.9768343,1.5035586,2025-02-16 16:30:55.707
5.6407394,-1.4077905,-2.5187001,2025-02-16 16:30:55.711
5.3247046,-1.0534488,-4.1946416,2025-02-16 16:30:55.715
8.868123,-0.29688102,6.9719152,2025-02-16 16:30:55.718
8.983045,-0.4213795,7.5944076,2025-02-16 16:30:55.722
4.367024,-1.6950948,-3.2465374,2025-02-16 16:30:55.727
7.9391727,-0.5363012,10.630256,2025-02-16 16:30:55.731
9.011775,0.7374141,14.595054,2025-02-16 16:30:55.735
5.5641246,1.0342951,-0.545878,2025-02-16 16:30:55.739
10.295067,2.3080103,9.097966,2025-02-16 16:30:55.744
10.515334,2.1643584,5.305551,2025-02-16 16:30:55.747
11.3964,0.8331822,8.063671,2025-02-16 16:30:55.751
9.088389,-1.1492168,0.047884032,2025-02-16 16:30:55.755
8.331821,-1.1779473,4.2425256,2025-02-16 16:30:55.759
10.084377,-0.30645782,15.581465,2025-02-16 16:30:55.763
3.9360676,-0.7565677,-0.62249243,2025-02-16 16:30:55.767
6.6367273,-0.019153614,6.5984197,2025-02-16 16:30:55.770
8.801085,0.5650316,13.666103,2025-02-16 16:30:55.775
7.8146744,0.48841715,4.6830587,2025-02-16 16:30:55.779
8.236053,2.0494366,4.654328,2025-02-16 16:30:55.783
9.950302,4.213795,8.00621,2025-02-16 16:30:55.788
4.9320555,3.5338416,-4.0222588,2025-02-16 16:30:55.800
9.155427,3.4859576,5.056554,2025-02-16 16:30:55.800
11.741165,1.3982137,15.50485,2025-02-16 16:30:55.800
7.374141,-1.9536686,-2.1643584,2025-02-16 16:30:55.803
10.888829,-0.40222588,7.038953,2025-02-16 16:30:55.807
10.419566,2.4037786,1.6089035,2025-02-16 16:30:55.810
6.1195793,3.323152,-6.1866174,2025-02-16 16:30:55.814
9.270349,3.5913026,5.3342814,2025-02-16 16:30:55.818
5.717354,0.49799395,2.2888567,2025-02-16 16:30:55.824
2.27928,-2.2218192,-5.161899,2025-02-16 16:30:55.827
8.561666,0.22026655,17.793707,2025-02-16 16:30:55.832
8.686164,4.0892963,13.599066,2025-02-16 16:30:55.835
9.423578,6.895301,11.003751,2025-02-16 16:30:55.839
12.411542,7.73806,14.595054,2025-02-16 16:30:55.843
12.555194,5.631162,12.191275,2025-02-16 16:30:55.847
13.599066,2.7581203,11.779472,2025-02-16 16:30:55.851
12.401965,0.7757214,5.9184666,2025-02-16 16:30:55.855
10.840945,0.82360536,3.0550013,2025-02-16 16:30:55.859
7.422025,-0.24899697,-3.715801,2025-02-16 16:30:55.863
9.710882,-0.24899697,8.925584,2025-02-16 16:30:55.866
7.872135,-2.681506,8.762778,2025-02-16 16:30:55.872
4.405331,-4.0222588,-0.7469909,2025-02-16 16:30:55.876
7.28795,-1.4939818,4.5777135,2025-02-16 16:30:55.881
6.4068837,1.484405,-2.681506,2025-02-16 16:30:55.883
7.7093296,3.5913026,-5.4300494,2025-02-16 16:30:55.888
10.6398325,5.746084,0.48841715,2025-02-16 16:30:55.891
8.274361,4.8841715,-8.456321,2025-02-16 16:30:55.897
9.203311,4.8458643,-5.535394,2025-02-16 16:30:55.899
11.57836,5.353435,0.48841715,2025-02-16 16:30:55.902
8.772355,4.999093,-6.1770406,2025-02-16 16:30:55.908
12.344504,6.38773,6.9048777,2025-02-16 16:30:55.912
11.15698,5.5737014,9.404425,2025-02-16 16:30:55.914
6.196194,3.1124623,0.5650316,2025-02-16 16:30:55.919
9.528923,3.0933087,12.708423,2025-02-16 16:30:55.923
10.754754,0.9576807,18.550274,2025-02-16 16:30:55.928
3.6104562,-3.3806129,-5.7365074,2025-02-16 16:30:55.931
6.895301,-4.7500963,2.9113493,2025-02-16 16:30:55.935
10.620679,-4.31914,9.11712,2025-02-16 16:30:55.940
9.002198,-4.2042184,-0.45010993,2025-02-16 16:30:55.944
10.01734,-1.3982137,0.1340753,2025-02-16 16:30:55.948
11.204864,2.2601264,1.8100165,2025-02-16 16:30:55.951
8.7053175,3.1507695,-3.3518825,2025-02-16 16:30:55.954
11.262324,3.3901896,6.3111157,2025-02-16 16:30:55.958
8.973468,1.8674773,-0.08619126,2025-02-16 16:30:55.963
6.847417,1.340753,-7.6710224,2025-02-16 16:30:55.967
8.274361,2.767697,-2.3080103,2025-02-16 16:30:55.972
8.159439,4.4723687,-2.2505496,2025-02-16 16:30:55.976
7.019799,4.271256,-1.9536686,2025-02-16 16:30:55.979
9.931149,3.0262709,10.860099,2025-02-16 16:30:55.983
4.3287168,-0.9959879,-1.7046716,2025-02-16 16:30:55.987
5.506664,-1.6089035,2.9400797,2025-02-16 16:30:55.991
11.626244,0.095768064,18.454506,2025-02-16 16:30:55.995
4.462792,-0.12449849,-9.442732,2025-02-16 16:30:55.999
10.333375,1.3503298,7.9008656,2025-02-16 16:30:56.003
14.33648,0.80445176,17.017986,2025-02-16 16:30:56.007
5.985504,-3.122039,-6.1387334,2025-02-16 16:30:56.012
11.291056,-2.3942018,6.157887,2025-02-16 16:30:56.015
17.362751,-0.095768064,24.727316,2025-02-16 16:30:56.019
4.606444,-1.091756,-13.378799,2025-02-16 16:30:56.023
11.444284,1.3694834,9.490616,2025-02-16 16:30:56.027
10.409989,0.35434186,12.181698,2025-02-16 16:30:56.031
1.7525556,-3.5434184,-9.184157,2025-02-16 16:30:56.035
4.9224787,-3.2944214,2.6048915,2025-02-16 16:30:56.040
11.980585,-1.1875241,21.404163,2025-02-16 16:30:56.043
4.817134,0.20111294,-6.445191,2025-02-16 16:30:56.047
10.630256,2.825158,5.66947,2025-02-16 16:30:56.050
12.727576,3.3135753,6.9240313,2025-02-16 16:30:56.055
6.6271505,0.8810662,-11.233594,2025-02-16 16:30:56.059
12.325351,1.685518,4.5202527,2025-02-16 16:30:56.063
10.601525,2.0973208,0.41180268,2025-02-16 16:30:56.067
4.4723687,2.3750482,-14.585477,2025-02-16 16:30:56.073
12.373235,4.5298295,15.102624,2025-02-16 16:30:56.076
8.590396,1.4939818,9.356541,2025-02-16 16:30:56.079
0.02873042,-2.087744,-12.660539,2025-02-16 16:30:56.082
10.0748005,0.32561144,21.212627,2025-02-16 16:30:56.089
10.505757,0.41180268,23.69302,2025-02-16 16:30:56.091
0.047884032,-0.8523358,-8.063671,2025-02-16 16:30:56.094
15.073894,3.9073372,36.621708,2025-02-16 16:30:56.099
12.038046,3.821146,22.94603,2025-02-16 16:30:56.102
0.33518824,-0.63206923,-17.238253,2025-02-16 16:30:56.106
7.651869,-0.89064306,-1.2545617,2025-02-16 16:30:56.113
15.533581,1.4556746,19.13446,2025-02-16 16:30:56.115
6.3111157,0.63206923,-16.031574,2025-02-16 16:30:56.120
8.724471,1.8962077,-10.208876,2025-02-16 16:30:56.122
14.958972,3.964798,13.819332,2025-02-16 16:30:56.129
11.549629,3.3901896,5.2863975,2025-02-16 16:30:56.131
5.2768207,1.6663644,-5.401319,2025-02-16 16:30:56.135
12.909535,4.31914,24.018631,2025-02-16 16:30:56.139
12.277467,4.3861775,26.929981,2025-02-16 16:30:56.143
9.921572,3.122039,16.069881,2025-02-16 16:30:56.146
9.404425,1.8962077,15.045163,2025-02-16 16:30:56.151
7.7093296,0.4309563,8.063671,2025-02-16 16:30:56.154
8.724471,-0.6512229,8.916007,2025-02-16 16:30:56.159
8.848969,-2.566584,5.1906295,2025-02-16 16:30:56.163
4.55856,-5.3438582,-9.988609,2025-02-16 16:30:56.167
5.8322754,-5.2863975,-4.7979803,2025-02-16 16:30:56.171
9.720459,-2.0590134,7.680599,2025-02-16 16:30:56.176
11.319786,0.89064306,9.950302,2025-02-16 16:30:56.179
7.9870567,2.480393,-2.930503,2025-02-16 16:30:56.183
9.385271,4.6255975,-1.5035586,2025-02-16 16:30:56.187
15.792154,7.97748,16.232687,2025-02-16 16:30:56.190
10.400413,7.144298,-0.17238252,2025-02-16 16:30:56.195
9.883265,7.07726,-0.7469909,2025-02-16 16:30:56.199
13.934254,6.885724,18.377892,2025-02-16 16:30:56.202
8.2169,3.2273839,5.889736,2025-02-16 16:30:56.208
3.8402996,-0.17238252,-6.9527617,2025-02-16 16:30:56.211
10.773908,-0.009576807,11.798626,2025-02-16 16:30:56.215
9.490616,-1.8291701,6.981492,2025-02-16 16:30:56.219
6.8091097,-3.7445314,-5.401319,2025-02-16 16:30:56.223
9.749189,-2.4420857,-3.0071173,2025-02-16 16:30:56.227
9.758766,-1.6184803,-1.4556746,2025-02-16 16:30:56.232
6.8665705,-1.3024458,-8.7532015,2025-02-16 16:30:56.235
9.452309,0.545878,2.2888567,2025-02-16 16:30:56.241
8.0445175,1.8387469,1.4556746,2025-02-16 16:30:56.243
4.76925,2.6048915,-7.192182,2025-02-16 16:30:56.246
8.37013,4.7309427,7.4986396,2025-02-16 16:30:56.251
6.789956,4.8458643,3.1316159,2025-02-16 16:30:56.256
7.1826053,4.903325,5.899313,2025-02-16 16:30:56.260
7.422025,4.3957543,5.0661306,2025-02-16 16:30:56.263
6.7229185,3.2273839,2.1930888,2025-02-16 16:30:56.267
7.9870567,2.7868507,6.1770406,2025-02-16 16:30:56.272
11.903971,2.5187001,16.74026,2025-02-16 16:30:56.277
9.662998,-0.095768064,8.207323,2025-02-16 16:30:56.279
10.936713,-1.0534488,10.0269165,2025-02-16 16:30:56.283
12.047623,-2.183512,10.084377,2025-02-16 16:30:56.287
